OriginalRoll,OriginalPitch,PredictedRoll,CorrectedRoll,FilteredRoll,PredictedPitch,CorrectedPitch,FilteredPitch
30,30,30.313,30.2284,30.1667,29.5802,29.6936,29.7764
29.598,29.0013,30.1667,30.0131,29.9009,29.7764,29.567,29.4142
30,30,29.9009,29.9277,29.9472,29.4142,29.5724,29.688
30.1029,30.1016,29.9472,29.9893,30.02,29.688,29.7997,29.8813
30.7418,29.9077,30.02,30.215,30.3573,29.8813,29.8884,29.8936
30.4967,30.8094,30.3573,30.395,30.4225,29.8936,30.141,30.3216
30,30,30.4225,30.3083,30.225,30.3216,30.2347,30.1713
29.5976,30.6675,30.225,30.0555,29.9318,30.1713,30.3054,30.4032
30.6009,30.2296,29.9318,30.1126,30.2445,30.4032,30.3563,30.3221
30,30,30.2445,30.1784,30.1302,30.3221,30.2351,30.1716
29.2746,29.1654,30.1302,29.8991,29.7304,30.1716,29.8997,29.7014
30.8215,29.8099,29.7304,30.0251,30.2403,29.7014,29.7307,29.7521
29.3471,29.3305,30.2403,29.999,29.8229,29.7521,29.6382,29.5551
30.2965,30.2124,29.8229,29.9508,30.0442,29.5551,29.7326,29.8623
29.4289,29.1158,30.0442,29.878,29.7567,29.8623,29.6606,29.5134
30.9752,30.9784,29.7567,30.0859,30.3261,29.5134,29.9092,30.198
30,30,30.3261,30.238,30.1737,30.198,30.1445,30.1055
29.0238,30.3897,30.1737,29.8631,29.6363,30.1055,30.1823,30.2383
29.8228,30.8432,29.6363,29.6867,29.7235,30.2383,30.4017,30.521
29.0869,29.5857,29.7235,29.5515,29.426,30.521,30.2683,30.0839
30.6029,29.3377,29.426,29.7439,29.976,30.0839,29.8823,29.7352
30.8417,29.1666,29.976,30.2099,30.3806,29.7352,29.5816,29.4695
30,30,30.3806,30.2778,30.2027,29.4695,29.6128,29.7174
30.7486,29.7337,30.2027,30.3502,30.4578,29.7174,29.7218,29.725
30.479,29.0971,30.4578,30.4635,30.4677,29.725,29.5554,29.4316
30.1893,30.609,30.4677,30.3925,30.3376,29.4316,29.7497,29.9818
30.6338,29.8597,30.3376,30.4176,30.476,29.9818,29.9488,29.9247
30.5852,29.2474,30.476,30.5055,30.527,29.9247,29.7418,29.6082
30.642,29.2123,30.527,30.5581,30.5808,29.6082,29.5012,29.4232
29.5091,29.0322,30.5808,30.2912,30.0799,29.4232,29.3176,29.2405
30.7919,30.0258,30.0799,30.2723,30.4127,29.2405,29.4526,29.6075
29.469,30.089,30.4127,30.1577,29.9717,29.6075,29.7376,29.8325
30.2129,29.7088,29.9717,30.0368,30.0844,29.8325,29.7991,29.7747
29.8948,30.7107,30.0844,30.0332,29.9958,29.7747,30.0276,30.2121
29.7657,29.5159,29.9958,29.9336,29.8883,30.2121,30.024,29.8868
30.5465,30.4677,29.8883,30.0661,30.1959,29.8868,30.0437,30.1582
30,30,30.1959,30.143,30.1043,30.1582,30.1155,30.0843
30.8902,30.6795,30.1043,30.3166,30.4716,30.0843,30.2451,30.3624
29.7434,30.6933,30.4716,30.2749,30.1313,30.3624,30.4518,30.5171
30,30,30.1313,30.0958,30.0699,30.5171,30.3774,30.2754
30,30,30.0699,30.051,30.0373,30.2754,30.201,30.1467
29.6578,29.259,30.0373,29.9347,29.8599,30.1467,29.9069,29.7319
30.7598,29.6733,29.8599,30.103,30.2805,29.7319,29.716,29.7045
29.9503,30.3734,30.2805,30.1913,30.1262,29.7045,29.8852,30.0171
30.4675,29.3363,30.1262,30.2184,30.2857,30.0171,29.8332,29.6989
29.5424,29.7597,30.2857,30.0849,29.9383,29.6989,29.7154,29.7273
30.9593,30.589,29.9383,30.2141,30.4155,29.7273,29.9601,30.13
30.3398,29.8804,30.4155,30.395,30.3801,30.13,30.0626,30.0134
29.3136,29.7974,30.3801,30.092,29.8817,30.0134,29.955,29.9124
30.715,29.6281,29.8817,30.1068,30.2711,29.9124,29.8356,29.7796
30.789,30.6074,30.2711,30.411,30.5131,29.7796,30.0032,30.1664
29.2038,29.6214,30.5131,30.1594,29.9012,30.1664,30.0192,29.9117
29.8177,30.7745,29.9012,29.8787,29.8622,29.9117,30.1448,30.3149
30.2011,29.2873,29.8622,29.9538,30.0206,30.3149,30.0373,29.8347
30.7426,29.2634,30.0206,30.2156,30.358,29.8347,29.6803,29.5677
30.0641,29.9235,30.358,30.2786,30.2207,29.5677,29.6638,29.734
29.0608,30.4239,30.2207,29.9073,29.6786,29.734,29.9204,30.0564
29.4571,30.4001,29.6786,29.6188,29.5751,30.0564,30.1493,30.217
29.429,29.6166,29.5751,29.5356,29.5068,30.217,30.0548,29.9364
29.295,30.1146,29.5068,29.4496,29.4078,29.9364,29.9846,30.0197
30.7014,30.1264,29.4078,29.7573,30.0124,30.0197,30.0485,30.0696
29.498,30.8035,30.0124,29.8734,29.772,30.0696,30.2678,30.4125
29.839,29.1769,29.772,29.7901,29.8033,30.4125,30.0787,29.8351
30.6875,29.978,29.8033,30.0422,30.2165,29.8351,29.8737,29.9019
29.5119,29.0387,30.2165,30.0262,29.8872,29.9019,29.6687,29.4985
30,30,29.8872,29.9177,29.9399,29.4985,29.634,29.7329
29.9335,29.2637,29.9399,29.9382,29.9369,29.7329,29.6061,29.5136
30.1918,29.8624,29.9369,30.0058,30.056,29.5136,29.6078,29.6766
30.4051,30.9242,30.056,30.1503,30.2192,29.6766,30.0137,30.2596
30.5754,29.3637,30.2192,30.3154,30.3856,30.2596,30.0176,29.8409
30.7125,29.8133,30.3856,30.4739,30.5384,29.8409,29.8335,29.828
29.1042,29.7472,30.5384,30.1509,29.8682,29.828,29.8062,29.7903
29.4434,29.7545,29.8682,29.7534,29.6697,29.7903,29.7806,29.7735
30.8493,30.0445,29.6697,29.9883,30.2209,29.7735,29.8467,29.9002
30,30,30.2209,30.1612,30.1177,29.9002,29.9271,29.9468
30.7358,30.4826,30.1177,30.2847,30.4065,29.9468,30.0916,30.1972
29.1409,30.1791,30.4065,30.0646,29.8151,30.1972,30.1923,30.1887
30,30,29.8151,29.865,29.9015,30.1887,30.1378,30.1005
30.3598,29.7889,29.9015,30.0253,30.1157,30.1005,30.0163,29.9549
30.5939,30.7168,30.1157,30.2449,30.3392,29.9549,30.1607,30.311
29.3997,29.3794,30.3392,30.0854,29.9001,30.311,30.0593,29.8756
29.8458,30.0861,29.9001,29.8854,29.8747,29.8756,29.9325,29.974
30,30,29.8747,29.9086,29.9333,29.974,29.981,29.9861
29.7258,29.0113,29.9333,29.8772,29.8363,29.9861,29.7228,29.5306
30,30,29.8363,29.8805,29.9128,29.5306,29.6574,29.7499
30.2766,30.5296,29.9128,30.0111,30.0828,29.7499,29.9606,30.1143
29.8421,30.6089,30.0828,30.0178,29.9703,30.1143,30.2479,30.3454
29.1415,30.1715,29.9703,29.7464,29.583,30.3454,30.2985,30.2642
30,30,29.583,29.6957,29.7779,30.2642,30.1928,30.1407
29.4544,30.4572,29.7779,29.6905,29.6267,30.1407,30.2262,30.2886
30.0686,30.6276,29.6267,29.7461,29.8332,30.2886,30.3802,30.447
30.4799,30.8341,29.8332,30.0079,30.1354,30.447,30.5516,30.6279
30.5164,29.3209,30.1354,30.2383,30.3135,30.6279,30.2748,30.0171
30,30,30.3135,30.2288,30.167,30.0171,30.0125,30.0091
29.1376,29.4322,30.167,29.8889,29.6859,30.0091,29.8533,29.7395
29.8554,30.4741,29.6859,29.7317,29.7651,29.7395,29.938,30.0828
30.3934,30.173,29.7651,29.9349,30.0587,30.0828,30.1072,30.125
29.952,30.0038,30.0587,30.0299,30.0089,30.125,30.0922,30.0683
29.851,30.0514,30.0089,29.9662,29.9351,30.0683,30.0638,30.0604
30.9235,30.7115,29.9351,30.2021,30.397,30.0604,30.2363,30.3647
30,30,30.397,30.2897,30.2115,30.3647,30.2662,30.1943
30.8326,30.0472,30.2115,30.3793,30.5017,30.1943,30.1545,30.1255
29.5976,29.8719,30.5017,30.2575,30.0792,30.1255,30.057,30.007
29.6376,29.7632,30.0792,29.9599,29.8728,30.007,29.9411,29.8931
30.1354,30.2492,29.8728,29.9438,29.9955,29.8931,29.9893,30.0595
30,30,29.9955,29.9967,29.9976,30.0595,30.0434,30.0317
30.6859,29.7763,29.9976,30.1836,30.3193,30.0317,29.9627,29.9123
30,30,30.3193,30.233,30.1701,29.9123,29.936,29.9533
30.878,30.0379,30.1701,30.3613,30.5009,29.9533,29.9762,29.9928
30,30,30.5009,30.3656,30.2668,29.9928,29.9948,29.9962
30,30,30.2668,30.1947,30.1421,29.9962,29.9972,29.998
30.3893,29.0062,30.1421,30.2089,30.2576,29.998,29.73,29.5345
29.1749,30.5943,30.2576,29.9651,29.7516,29.5345,29.8208,30.0298
30.4122,29.0456,29.7516,29.9301,30.0603,30.0298,29.7639,29.5698
29.8482,30.7188,30.0603,30.003,29.9612,29.5698,29.8802,30.1068
29.4548,30.0827,29.9612,29.8244,29.7245,30.1068,30.1003,30.0955
30,30,29.7245,29.799,29.8533,30.0955,30.0697,30.0509
30,30,29.8533,29.8929,29.9218,30.0509,30.0371,30.0271
29.597,30.1871,29.9218,29.8341,29.77,30.0271,30.0703,30.1019
30.8041,30.719,29.77,30.0494,30.2533,30.1019,30.2686,30.3903
29.681,29.6084,30.2533,30.0987,29.9858,30.3903,30.179,30.0249
30.3757,30.0156,29.9858,30.0912,30.168,30.0249,30.0224,30.0205
30.7133,29.0098,30.168,30.3153,30.4229,30.0205,29.7475,29.5482
30.2633,30.3914,30.4229,30.3797,30.3483,29.5482,29.776,29.9422
30.2558,29.2895,30.3483,30.3233,30.3051,29.9422,29.7659,29.6372
30.5905,29.9472,30.3051,30.3822,30.4385,29.6372,29.7209,29.7821
30.8994,29.0688,30.4385,30.563,30.6539,29.7821,29.5894,29.4487
29.0738,29.5597,30.6539,30.227,29.9155,29.4487,29.4787,29.5006
30,30,29.9155,29.9383,29.955,29.5006,29.6355,29.734
29.9166,30.1751,29.955,29.9446,29.937,29.734,29.8532,29.9401
30.7553,29.1465,29.937,30.1581,30.3194,29.9401,29.7257,29.5692
29.0575,29.8748,30.3194,29.9785,29.7297,29.5692,29.6518,29.712
30,30,29.7297,29.8027,29.856,29.712,29.7898,29.8466
29.6225,29.9358,29.856,29.7929,29.7469,29.8466,29.8707,29.8883
30.7217,29.5185,29.7469,30.0102,30.2024,29.8883,29.7884,29.7155
29.7731,29.9962,30.2024,30.0865,30.0018,29.7155,29.7913,29.8467
29.9749,30.9864,30.0018,29.9945,29.9892,29.8467,30.1546,30.3793
30.1872,29.1711,29.9892,30.0427,30.0817,30.3793,30.0529,29.8147
29.1348,29.5154,30.0817,29.8259,29.6392,29.8147,29.7338,29.6748
30,30,29.6392,29.7367,29.8078,29.6748,29.7627,29.8268
30,30,29.8078,29.8597,29.8976,29.8268,29.8736,29.9077
29.0272,30.7232,29.8976,29.6625,29.4909,29.9077,30.128,30.2888
30.4235,29.2428,29.4909,29.7428,29.9267,30.2888,30.0062,29.8
30,30,29.9267,29.9465,29.961,29.8,29.854,29.8935
30,30,29.961,29.9715,29.9792,29.8935,29.9222,29.9432
30,30,29.9792,29.9848,29.9889,29.9432,29.9586,29.9698
29.2794,30.1852,29.9889,29.7972,29.6573,29.9698,30.028,30.0704
30.0015,30.9611,29.6573,29.7503,29.8182,30.0704,30.3111,30.4867
30.2896,29.3915,29.8182,29.9455,30.0385,30.4867,30.1908,29.9749
30,30,30.0385,30.0281,30.0205,29.9749,29.9817,29.9866
30,30,30.0205,30.015,30.0109,29.9866,29.9902,29.9929
29.7805,29.0282,30.0109,29.9487,29.9032,29.9929,29.7323,29.5421
30.2458,30.2918,29.9032,29.9958,30.0633,29.5421,29.7446,29.8924
30.1762,30.0549,30.0633,30.0938,30.1161,29.8924,29.9363,29.9684
30.45,30.7433,30.1161,30.2063,30.2721,29.9684,30.1777,30.3305
29.8776,30.1767,30.2721,30.1655,30.0878,30.3305,30.289,30.2586
29.8669,29.9306,30.0878,30.0281,29.9845,30.2586,30.17,30.1053
29.0114,29.8579,29.9845,29.7216,29.5298,30.1053,30.0385,29.9897
29.0204,30.9139,29.5298,29.3922,29.2917,29.9897,30.2394,30.4216
30.2968,30.916,29.2917,29.5633,29.7614,30.4216,30.5552,30.6527
29.1909,30.0727,29.7614,29.6073,29.4948,30.6527,30.496,30.3816
30.1102,30.7725,29.4948,29.6611,29.7824,30.3816,30.4872,30.5643
29.4939,30.9345,29.7824,29.7045,29.6476,30.5643,30.6643,30.7373
30.1906,30.6298,29.6476,29.7943,29.9013,30.7373,30.7083,30.6871
29.281,29.3177,29.9013,29.7338,29.6114,30.6871,30.3171,30.0471
30,30,29.6114,29.7164,29.793,30.0471,30.0344,30.0251
29.1908,30.066,29.793,29.6303,29.5116,30.0251,30.0361,30.0442
30.5461,30.1868,29.5116,29.7911,29.995,30.0442,30.0827,30.1108
30.1704,30.9678,29.995,30.0424,30.077,30.1108,30.3424,30.5113
29.8318,30.2961,30.077,30.0108,29.9624,30.5113,30.4532,30.4107
29.8667,30.2073,29.9624,29.9366,29.9177,30.4107,30.3558,30.3157
29.2288,30.5039,29.9177,29.7316,29.5957,30.3157,30.3665,30.4036
29.4836,29.1914,29.5957,29.5654,29.5433,30.4036,30.0761,29.8371
29.8389,30.7147,29.5433,29.6232,29.6815,29.8371,30.0742,30.2472
29.1687,30.8679,29.6815,29.5429,29.4418,30.2472,30.4149,30.5373
30,30,29.4418,29.5926,29.7027,30.5373,30.3921,30.2862
29.0629,29.1475,29.7027,29.5298,29.4037,30.2862,29.9786,29.7541
30,30,29.4037,29.5648,29.6824,29.7541,29.8205,29.869
30.6714,30.7015,29.6824,29.9496,30.1446,29.869,30.0939,30.258
30.1087,30.0918,30.1446,30.1349,30.1278,30.258,30.2131,30.1804
30.8863,30.9934,30.1278,30.3327,30.4823,30.1804,30.4,30.5603
29.1023,30.6129,30.4823,30.1095,29.8374,30.5603,30.5745,30.5849
30.2028,30.1041,29.8374,29.9361,30.0081,30.5849,30.455,30.3602
30.6222,30.5984,30.0081,30.174,30.2951,30.3602,30.4246,30.4715
29.0991,29.4495,30.2951,29.972,29.7362,30.4715,30.1954,29.9939
29.4137,30.3069,29.7362,29.6491,29.5855,29.9939,30.0785,30.1402
29.9793,30.9061,29.5855,29.6919,29.7695,30.1402,30.3471,30.4981
30,30,29.7695,29.8318,29.8772,30.4981,30.3635,30.2653
30,30,29.8772,29.9104,29.9346,30.2653,30.1937,30.1413
29.2961,30.1357,29.9346,29.7621,29.6362,30.1413,30.1398,30.1387
30,30,29.6362,29.7345,29.8062,30.1387,30.1012,30.0739
30.5453,29.5122,29.8062,30.0059,30.1516,30.0739,29.9221,29.8114
30,30,30.1516,30.1107,30.0808,29.8114,29.8623,29.8995
30,30,30.0808,30.0589,30.043,29.8995,29.9267,29.9465
29.8936,30.3423,30.043,30.0027,29.9732,29.9465,30.0534,30.1315
30,30,29.9732,29.9804,29.9857,30.1315,30.0959,30.07
29.1967,29.4356,29.9857,29.7726,29.617,30.07,29.8986,29.7735
30,30,29.617,29.7205,29.796,29.7735,29.8347,29.8794
29.0553,30.4046,29.796,29.5959,29.4498,29.8794,30.0213,30.1248
30,30,29.4498,29.5985,29.7069,30.1248,30.0911,30.0665
30.7999,29.4543,29.7069,30.0022,30.2177,30.0665,29.9011,29.7804
30.684,29.2404,30.2177,30.3437,30.4356,29.7804,29.6345,29.528
29.3556,29.1124,30.4356,30.1438,29.9309,29.528,29.4158,29.3338
29.117,30.6627,29.9309,29.711,29.5505,29.3338,29.6928,29.9548
29.0697,29.5083,29.5505,29.4206,29.3258,29.9548,29.8342,29.7462
30.7969,30.9142,29.3258,29.7232,30.0133,29.7462,30.0617,30.292
30,30,30.0133,30.0097,30.0071,30.292,30.2131,30.1555
30.0421,30.2765,30.0071,30.0165,30.0235,30.1555,30.1882,30.2121
29.686,30.5469,30.0235,29.9323,29.8658,30.2121,30.3025,30.3685
30.9452,30.5724,29.8658,30.1574,30.3702,30.3685,30.4236,30.4638
30,30,30.3702,30.2702,30.1972,30.4638,30.3385,30.2471
30.0196,29.5577,30.1972,30.1492,30.1142,30.2471,30.0608,29.9249
30.1649,29.153,30.1142,30.1279,30.1379,29.9249,29.7164,29.5642
29.9002,29.1841,30.1379,30.0737,30.0268,29.5642,29.4615,29.3866
29.0481,30.9446,30.0268,29.7624,29.5694,29.3866,29.8075,30.1147
30.8623,29.5565,29.5694,29.9187,30.1736,30.1147,29.9639,29.8538
29.6795,30.2882,30.1736,30.0401,29.9427,29.8538,29.9712,30.0568
30.4616,29.3418,29.9427,30.0829,30.1852,30.0568,29.8637,29.7227
30,30,30.1852,30.1352,30.0986,29.7227,29.7976,29.8523
30.8332,30.3953,30.0986,30.2971,30.4419,29.8523,29.999,30.106
29.4074,30.2772,30.4419,30.1624,29.9585,30.106,30.1523,30.186
29.7826,29.8861,29.9585,29.911,29.8763,30.186,30.105,30.0459
30,30,29.8763,29.9097,29.9341,30.0459,30.0335,30.0244
29.1975,29.3505,29.9341,29.7351,29.5899,30.0244,29.8424,29.7095
30,30,29.5899,29.7007,29.7815,29.7095,29.788,29.8453
29.6577,30.2328,29.7815,29.7481,29.7237,29.8453,29.9499,30.0264
29.538,30.1933,29.7237,29.6735,29.6369,30.0264,30.0715,30.1044
29.7865,30.8896,29.6369,29.6773,29.7068,30.1044,30.3165,30.4713
30,30,29.7068,29.786,29.8438,30.4713,30.344,30.2511
30.3413,30.3584,29.8438,29.9782,30.0763,30.2511,30.2801,30.3012
30,30,30.0763,30.0557,30.0406,30.3012,30.2198,30.1605
30,30,30.0406,30.0297,30.0217,30.1605,30.1171,30.0855
30,30,30.0217,30.0158,30.0115,30.0855,30.0624,30.0455
30.5832,30.2155,30.0115,30.166,30.2787,30.0455,30.0914,30.125
30.896,30.6167,30.2787,30.4455,30.5672,30.125,30.2578,30.3548
29.4237,29.5374,30.5672,30.2583,30.0328,30.3548,30.1339,29.9728
30.9734,30.5319,30.0328,30.2869,30.4724,29.9728,30.1238,30.2341
29.2559,29.9507,30.4724,30.1437,29.9039,30.2341,30.1575,30.1016
30.3618,29.6853,29.9039,30.0276,30.1179,30.1016,29.9892,29.9071
30.0623,29.7603,30.1179,30.1029,30.0919,29.9071,29.8674,29.8385
29.4265,29.1427,30.0919,29.9121,29.7809,29.8385,29.6505,29.5133
30.7329,29.0593,29.7809,30.0381,30.2258,29.5133,29.3907,29.3011
29.9446,29.4842,30.2258,30.1498,30.0944,29.3011,29.3506,29.3867
30.2109,30.9517,30.0944,30.1259,30.1488,29.3867,29.8095,30.1181
30.1109,30.5716,30.1488,30.1386,30.1311,30.1181,30.2406,30.33
30,30,30.1311,30.0957,30.0698,30.33,30.2409,30.1758
29.8161,29.1967,30.0698,30.0013,29.9513,30.1758,29.9113,29.7182
29.4729,30.6526,29.9513,29.822,29.7277,29.7182,29.9707,30.1549
30.9824,29.9454,29.7277,30.0667,30.3141,30.1549,30.0983,30.057
29.1502,30.8509,30.3141,29.9996,29.7702,30.057,30.2715,30.428
30.478,29.3916,29.7702,29.9614,30.101,30.428,30.148,29.9437
30.8766,30.9376,30.101,30.3105,30.4634,29.9437,30.2122,30.4082
30,30,30.4634,30.3382,30.2469,30.4082,30.2979,30.2174
30,30,30.2469,30.1802,30.1315,30.2174,30.1587,30.1158
30,30,30.1315,30.096,30.07,30.1158,30.0845,30.0617
30,30,30.07,30.0511,30.0373,30.0617,30.045,30.0329
30.2927,29.8113,30.0373,30.1063,30.1567,30.0329,29.973,29.9293
30.6497,29.9531,30.1567,30.2899,30.3871,29.9293,29.9357,29.9404
30,30,30.3871,30.2825,30.2062,29.9404,29.9565,29.9683
30,30,30.2062,30.1505,30.1098,29.9683,29.9768,29.9831
30,30,30.1098,30.0802,30.0585,29.9831,29.9877,29.991
30.5464,29.3134,30.0585,30.1903,30.2865,29.991,29.8079,29.6743
29.9431,30.9712,30.2865,30.1937,30.126,29.6743,30.0247,30.2804
30.21,29.1194,30.126,30.1487,30.1653,30.2804,29.9667,29.7378
30.3161,30.1531,30.1653,30.206,30.2358,29.7378,29.85,29.9319
30,30,30.2358,30.1721,30.1256,29.9319,29.9503,29.9637
29.2193,29.615,30.1256,29.8807,29.702,29.9637,29.8695,29.8008
30.5397,29.5605,29.702,29.9283,30.0935,29.8008,29.7358,29.6885
30,30,30.0935,30.0682,30.0498,29.6885,29.7726,29.8341
30,30,30.0498,30.0364,30.0265,29.8341,29.8789,29.9116
30.2175,30.1973,30.0265,30.0781,30.1158,29.9116,29.9888,30.0451
29.0688,29.2652,30.1158,29.8329,29.6265,30.0451,29.8344,29.6806
30.09,29.4964,29.6265,29.7517,29.8431,29.6806,29.6309,29.5945
30,30,29.8431,29.8855,29.9164,29.5945,29.7041,29.784
30,30,29.9164,29.939,29.9555,29.784,29.8424,29.885
30,30,29.9555,29.9675,29.9763,29.885,29.916,29.9387
30.6667,29.0737,29.9763,30.1628,30.2989,29.9387,29.705,29.5345
30.4989,30.0888,30.2989,30.353,30.3924,29.5345,29.6842,29.7935
30.7499,29.4311,30.3924,30.489,30.5595,29.7935,29.6956,29.6242
30.307,30.7127,30.5595,30.4913,30.4415,29.6242,29.9182,30.1329
30.7996,30.948,30.4415,30.5382,30.6088,30.1329,30.3531,30.5138
30.8904,29.154,30.6088,30.6849,30.7404,30.5138,30.1464,29.8783
30,30,30.7404,30.5404,30.3944,29.8783,29.9112,29.9352
29.8461,30.6701,30.3944,30.2463,30.1382,29.9352,30.1337,30.2786
29.9388,29.764,30.1382,30.0843,30.045,30.2786,30.1396,30.0381
29.3215,30.0055,30.045,29.8495,29.7069,30.0381,30.0293,30.0229
29.2509,29.8631,29.7069,29.5837,29.4938,30.0229,29.9797,29.9482
30.6534,30.741,29.4938,29.8071,30.0357,29.9482,30.1624,30.3187
30.2059,29.8631,30.0357,30.0817,30.1152,30.3187,30.1956,30.1058
30.8108,30.7296,30.1152,30.3032,30.4403,30.1058,30.2743,30.3973
29.1162,29.9163,30.4403,30.0826,29.8215,30.3973,30.2674,30.1725
29.8832,30.4444,29.8215,29.8382,29.8503,30.1725,30.246,30.2996
29.678,30.8423,29.8503,29.8038,29.7698,30.2996,30.4462,30.5532
30.2503,30.054,29.7698,29.8996,29.9944,30.5532,30.4183,30.3199
30.7885,30.7838,29.9944,30.2089,30.3655,30.3199,30.4452,30.5367
29.2468,29.1387,30.3655,30.0633,29.8427,30.5367,30.159,29.8834
29.5576,29.0661,29.8427,29.7657,29.7095,29.8834,29.6626,29.5014
29.5666,30.7293,29.7095,29.6709,29.6427,29.5014,29.8332,30.0753
29.8399,30.2647,29.6427,29.696,29.7349,30.0753,30.1264,30.1638
29.9809,30.1953,29.7349,29.8013,29.8498,30.1638,30.1723,30.1785
29.9588,30.6893,29.8498,29.8793,29.9008,30.1785,30.3165,30.4172
30,30,29.9008,29.9276,29.9471,30.4172,30.3045,30.2222
30.8694,29.5068,29.9471,30.1963,30.3781,30.2222,30.029,29.8879
30,30,30.3781,30.276,30.2014,29.8879,29.9182,29.9403
30.4178,30.014,30.2014,30.2599,30.3025,29.9403,29.9602,29.9747
29.7251,30.7994,30.3025,30.1465,30.0327,29.9747,30.1975,30.3601
30,30,30.0327,30.0239,30.0174,30.3601,30.2628,30.1918
29.7615,29.6718,30.0174,29.9483,29.8978,30.1918,30.0513,29.9488
29.0087,30.1925,29.8978,29.6576,29.4823,29.9488,30.0146,30.0627
30,30,29.4823,29.6222,29.7242,30.0627,30.0458,30.0334
30.0149,29.8969,29.7242,29.8028,29.8601,30.0334,29.9965,29.9696
29.5177,29.4533,29.8601,29.7676,29.7001,29.9696,29.8301,29.7283
30,30,29.7001,29.7811,29.8402,29.7283,29.8017,29.8553
30.8489,29.579,29.8402,30.1127,30.3116,29.8553,29.7806,29.7262
29.1367,30.0328,30.3116,29.9942,29.7625,29.7262,29.809,29.8695
29.8329,29.1367,29.7625,29.7815,29.7954,29.8695,29.6715,29.527
29.8196,29.8258,29.7954,29.802,29.8067,29.527,29.6077,29.6667
30.6221,29.886,29.8067,30.027,30.1878,29.6667,29.7259,29.7692
30.7979,29.2085,30.1878,30.3526,30.4729,29.7692,29.6177,29.5071
29.7037,29.2404,30.4729,30.2651,30.1134,29.5071,29.4351,29.3825
30.1382,30.6296,30.1134,30.1201,30.125,29.3825,29.7194,29.9653
30,30,30.125,30.0912,30.0666,29.9653,29.9747,29.9815
29.6971,29.9291,30.0666,29.9668,29.8939,29.9815,29.9674,29.957
29.0687,29.2847,29.8939,29.671,29.5083,29.957,29.7754,29.6428
29.1532,29.5564,29.5083,29.4123,29.3423,29.6428,29.6195,29.6024
29.6791,29.913,29.3423,29.4333,29.4997,29.6024,29.6863,29.7476
30.3365,30.6784,29.4997,29.7258,29.8908,29.7476,29.999,30.1826
30.1607,30.1427,29.8908,29.9637,30.0169,30.1826,30.1718,30.1639
30,30,30.0169,30.0123,30.009,30.1639,30.1196,30.0873
30.9317,30.7555,30.009,30.2583,30.4402,30.0873,30.2678,30.3996
30.3247,30.2594,30.4402,30.409,30.3862,30.3996,30.3617,30.3341
30,30,30.3862,30.2819,30.2057,30.3341,30.2438,30.1779
29.935,29.1396,30.2057,30.1326,30.0792,30.1779,29.8974,29.6927
30.2158,29.1363,30.0792,30.1161,30.143,29.6927,29.5424,29.4327
30.4285,29.1961,30.143,30.2202,30.2764,29.4327,29.3688,29.3221
30.9169,30.3423,30.2764,30.4495,30.5757,29.3221,29.5977,29.7989
30.3048,29.4605,30.5757,30.5025,30.4491,29.7989,29.7075,29.6407
30.0794,30.4302,30.4491,30.3492,30.2763,29.6407,29.854,30.0097
30.0096,30.7848,30.2763,30.2043,30.1517,30.0097,30.2191,30.3719
29.3281,29.9957,30.1517,29.9292,29.7668,30.3719,30.2703,30.1961
30.872,29.4615,29.7668,30.0654,30.2833,30.1961,29.9976,29.8528
29.0339,29.2343,30.2833,29.9458,29.6994,29.8528,29.6857,29.5638
30,30,29.6994,29.7806,29.8399,29.5638,29.6816,29.7676
29.3434,30.3698,29.8399,29.7058,29.6079,29.7676,29.9303,30.049
30.6785,29.8582,29.6079,29.8971,30.1082,30.049,29.9975,29.9599
30,30,30.1082,30.079,30.0576,29.9599,29.9707,29.9786
29.4303,30.1304,30.0576,29.8882,29.7645,29.9786,30.0196,30.0495
29.9123,30.1682,29.7645,29.8044,29.8336,30.0495,30.0816,30.105
29.8059,29.4713,29.8336,29.8261,29.8206,30.105,29.9338,29.8089
29.6443,29.9913,29.8206,29.773,29.7382,29.8089,29.8581,29.8941
30,30,29.7382,29.8089,29.8606,29.8941,29.9227,29.9436
29.0515,30.4874,29.8606,29.642,29.4825,29.9436,30.0905,30.1977
29.6039,30.176,29.4825,29.5153,29.5392,30.1977,30.1919,30.1876
29.689,30.6519,29.5392,29.5797,29.6092,30.1876,30.313,30.4046
29.7792,29.3916,29.6092,29.6551,29.6887,30.4046,30.1309,29.9312
30.8262,29.3587,29.6887,29.996,30.2203,29.9312,29.7765,29.6636
29.2187,29.1993,30.2203,29.9497,29.7522,29.6636,29.5382,29.4466
30,30,29.7522,29.8191,29.868,29.4466,29.5961,29.7052
30.7527,30.354,29.868,30.107,30.2814,29.7052,29.8805,30.0084
30,30,30.2814,30.2054,30.1499,30.0084,30.0061,30.0045
30.7285,29.7519,30.1499,30.3062,30.4203,30.0045,29.9362,29.8864
29.5104,30.0894,30.4203,30.1745,29.9951,29.8864,29.9413,29.9813
30,30,29.9951,29.9964,29.9974,29.9813,29.9863,29.99
30,30,29.9974,29.9981,29.9986,29.99,29.9927,29.9947
30.022,29.9048,29.9986,30.0049,30.0095,29.9947,29.9704,29.9527
30,30,30.0095,30.007,30.0051,29.9527,29.9655,29.9748
29.1404,29.9477,30.0051,29.7715,29.601,29.9748,29.9675,29.9621
